timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603294899377,6,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-999,,false,Response was null,191,235,40,40,http://localhost:8085/users/delete/16561,0,0,0
1603294899379,6,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,388,356,40,40,http://localhost:8085/users/update/16563,6,0,0
1603294899381,5,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,399,388,40,40,http://localhost:8085/tasks/update/16210,5,0,0
1603294899386,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,400,0,40,40,null,0,0,0
1603294899383,6,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-999,,false,Response was null,191,235,40,40,http://localhost:8085/tasks/delete/16209,0,0,0
1603294899385,4,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,399,388,40,40,http://localhost:8085/tasks/update/16211,4,0,0
1603294899389,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,400,0,40,40,null,0,0,0
1603294899386,6,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-991,,false,Response was null,191,235,40,40,http://localhost:8085/users/delete/16562,0,0,0
1603294899389,6,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-990,,false,Response was null,191,235,40,40,http://localhost:8085/users/delete/16563,0,0,0
1603294899392,6,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-991,,false,Response was null,191,235,40,40,http://localhost:8085/tasks/delete/16210,0,0,0
1603294899371,30,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,115126,205,40,40,http://localhost:8085/tasks/read,27,0,0
1603294899395,7,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-990,,false,Response was null,191,235,40,40,http://localhost:8085/tasks/delete/16211,0,0,0
1603294899401,3,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,392,354,40,40,http://localhost:8085/users/create,3,0,0
1603294899404,3,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,398,380,41,41,http://localhost:8085/tasks/create,3,0,0
1603294899407,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,400,0,41,41,null,0,0,0
1603294899407,5,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,388,356,41,41,http://localhost:8085/users/update/16564,5,0,0
1603294899412,5,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,399,388,41,41,http://localhost:8085/tasks/update/16212,5,0,0
1603294899417,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,400,0,41,41,null,0,0,0
1603294899417,7,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-992,,false,Response was null,191,235,41,41,http://localhost:8085/users/delete/16564,0,0,0
1603294899424,8,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-992,,false,Response was null,191,235,41,41,http://localhost:8085/tasks/delete/16212,0,0,0
1603294898449,2249,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-986,text,true,,166241,205,66,66,http://localhost:8085/users/read,2247,0,1023
1603294898446,2267,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-988,text,true,,166241,205,67,67,http://localhost:8085/users/read,2265,0,1011
1603294900712,16,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-988,text,true,,114846,205,67,67,http://localhost:8085/tasks/read,15,0,0
1603294898447,2286,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-987,text,true,,166241,205,67,67,http://localhost:8085/users/read,2172,0,1012
1603294898448,2430,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-989,text,true,,166241,205,70,70,http://localhost:8085/users/read,2307,0,1013
1603294900732,164,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-987,text,true,,114846,205,70,70,http://localhost:8085/tasks/read,161,0,0
1603294898452,2600,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-981,text,true,,166241,205,73,73,http://localhost:8085/users/read,2597,0,1286
1603294900697,360,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-986,text,true,,114846,205,74,74,http://localhost:8085/tasks/read,295,0,0
1603294898451,2639,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-984,text,true,,166241,205,74,74,http://localhost:8085/users/read,2614,0,1131
1603294898453,2658,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-982,text,true,,166241,205,75,75,http://localhost:8085/users/read,2654,0,1346
1603294898451,2681,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-983,text,true,,166241,205,75,75,http://localhost:8085/users/read,2661,0,1200
1603294901051,82,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-981,text,true,,114846,205,75,75,http://localhost:8085/tasks/read,77,0,0
1603294901131,19,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-983,text,true,,114846,205,75,75,http://localhost:8085/tasks/read,17,0,0
1603294901089,64,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-984,text,true,,114846,205,75,75,http://localhost:8085/tasks/read,42,0,0
1603294901110,47,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-982,text,true,,114846,205,76,76,http://localhost:8085/tasks/read,40,0,0
1603294898454,2751,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-980,text,true,,166241,205,76,76,http://localhost:8085/users/read,2747,0,1431
1603294898450,2760,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-985,text,true,,166241,205,77,77,http://localhost:8085/users/read,2674,0,1123
1603294898506,3251,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-978,text,true,,166241,205,88,88,http://localhost:8085/users/read,3248,0,2283
1603294901756,45,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-978,text,true,,114846,205,88,88,http://localhost:8085/tasks/read,35,0,0
1603294900305,1499,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-942,text,true,,166241,205,88,88,http://localhost:8085/users/read,1494,0,829
1603294900729,1087,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-988,text,true,,392,354,89,89,http://localhost:8085/users/create,1087,0,0
1603294898456,3481,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-979,text,true,,166241,205,91,91,http://localhost:8085/users/read,3477,0,2060
1603294901209,739,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-985,text,true,,114846,205,91,91,http://localhost:8085/tasks/read,737,0,0
1603294898455,3497,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-1000,text,true,,166241,205,91,91,http://localhost:8085/users/read,3494,0,1628
1603294901204,771,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-980,text,true,,114846,205,92,92,http://localhost:8085/tasks/read,760,0,0
1603294901057,1059,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-986,text,true,,392,354,95,95,http://localhost:8085/users/create,1045,0,0
1603294901151,966,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-983,text,true,,392,354,95,95,http://localhost:8085/users/create,965,0,0
1603294900896,1223,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-987,text,true,,392,354,95,95,http://localhost:8085/users/create,1223,0,0
1603294901801,320,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-978,text,true,,392,354,95,95,http://localhost:8085/users/create,319,0,0
1603294901153,996,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-984,text,true,,392,354,95,95,http://localhost:8085/users/create,981,0,0
1603294900706,1784,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-934,text,true,,167144,205,102,102,http://localhost:8085/users/read,1777,0,457
1603294900755,1739,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-933,text,true,,167144,205,102,102,http://localhost:8085/users/read,1730,0,410
1603294902490,18,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-934,text,true,,115401,205,103,103,http://localhost:8085/tasks/read,15,0,0
1603294902494,27,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-933,text,true,,115401,205,103,103,http://localhost:8085/tasks/read,25,0,0
1603294900606,1969,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-936,text,true,,167144,205,104,104,http://localhost:8085/users/read,1959,0,555
1603294901157,1465,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-982,text,true,,392,354,105,105,http://localhost:8085/users/create,1465,0,0
1603294902149,477,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-984,text,true,,398,380,105,105,http://localhost:8085/tasks/create,477,0,0
1603294902626,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-984,text,true,,399,0,105,105,null,0,0,0
1603294900906,1750,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-930,text,true,,167144,205,106,106,http://localhost:8085/users/read,1742,0,311
1603294902117,605,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-983,text,true,,398,380,107,107,http://localhost:8085/tasks/create,604,0,0
1603294902722,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-983,text,true,,400,0,107,107,null,0,0,0
1603294902116,606,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-986,text,true,,398,380,107,107,http://localhost:8085/tasks/create,606,0,0
1603294902722,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-986,text,true,,400,0,107,107,null,0,0,0
1603294902121,605,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-978,text,true,,398,380,107,107,http://localhost:8085/tasks/create,605,0,0
1603294902726,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-978,text,true,,400,0,107,107,null,0,0,0
1603294902576,155,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-936,text,true,,115401,205,107,107,http://localhost:8085/tasks/read,39,0,0
1603294902622,152,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-982,text,true,,398,380,108,108,http://localhost:8085/tasks/create,152,0,0
